DATAFLOW,MEASURE,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
PT:RT(1.0.0),M1,43,20,AUS,M,1982-04,360.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-05,362.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-06,365.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-07,362,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-08,359.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-09,363.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-10,359,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-11,375.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1982-12,375.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-01,386.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-02,379.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-03,395.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-04,423.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-05,390.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-06,396.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-07,402,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-08,406.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-09,418.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-10,406.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-11,399.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1983-12,413.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-01,421.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-02,421.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-03,444.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-04,431,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-05,431.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-06,419.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-07,434.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-08,434.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-09,429.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-10,440,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-11,443,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1984-12,441.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-01,455,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-02,466.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-03,459.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-04,467.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-05,481.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-06,487.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-07,486.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-08,493.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-09,490.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-10,509.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-11,519.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1985-12,515.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-01,498.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-02,505.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-03,479.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-04,511.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-05,534,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-06,518,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-07,512,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-08,531.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-09,523,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-10,522.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-11,530.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1986-12,536.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-01,518.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-02,528.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-03,538.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-04,539.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-05,552.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-06,551.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-07,575.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-08,574.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-09,586,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-10,577.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-11,569.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1987-12,570.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-01,559.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-02,612.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-03,592.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-04,588.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-05,596.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-06,608.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-07,611.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-08,625,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-09,653.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-10,653,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-11,633.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1988-12,637.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-01,684.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-02,652.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-03,651.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-04,655.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-05,641.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-06,663.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-07,658.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-08,646.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-09,659.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-10,653.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-11,667.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1989-12,660.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-01,665.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-02,649.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-03,659.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-04,667.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-05,669.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-06,674.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-07,673.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-08,680.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-09,680.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-10,669.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-11,679.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1990-12,681,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-01,681.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-02,691.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-03,686.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-04,700.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-05,687.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-06,674.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-07,737.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-08,712.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-09,696.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-10,729.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-11,707.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1991-12,724.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-01,733,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-02,736.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-03,729.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-04,733.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-05,745.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-06,733.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-07,735.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-08,704.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-09,703.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-10,723.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-11,720.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1992-12,710.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-01,711.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-02,707.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-03,702.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-04,677.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-05,709.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-06,722.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-07,711.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-08,707.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-09,705.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-10,699.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-11,722.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1993-12,731.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-01,713.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-02,718.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-03,735.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-04,735.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-05,720.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-06,703.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-07,710.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-08,736.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-09,747.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-10,750.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-11,744.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1994-12,731.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-01,750.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-02,763.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-03,760.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-04,788,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-05,748.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-06,774.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-07,761.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-08,776.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-09,781.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-10,772.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-11,777,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1995-12,789,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-01,792.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-02,786.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-03,789.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-04,789.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-05,778.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-06,791.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-07,803.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-08,793.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-09,786,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-10,787.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-11,774.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1996-12,788.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-01,802.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-02,791.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-03,793.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-04,786.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-05,818,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-06,797.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-07,806.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-08,802.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-09,811.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-10,820.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-11,837.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1997-12,832.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-01,829,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-02,844.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-03,833,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-04,856.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-05,877,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-06,879.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-07,903.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-08,903.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-09,901.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-10,906.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-11,901.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1998-12,898.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-01,906.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-02,916.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-03,940.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-04,966.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-05,928.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-06,957.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-07,934.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-08,979.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-09,973.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-10,970.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-11,981.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,1999-12,971.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-01,955.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-02,917.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-03,944.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-04,951.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-05,977.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-06,1147.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-07,853,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-08,925,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-09,1018.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-10,953.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-11,967.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2000-12,1001.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-01,988.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-02,994.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-03,1015,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-04,1051.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-05,1035,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-06,1026.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-07,1038,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-08,1025.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-09,1031.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-10,1061,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-11,1062.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2001-12,1089.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-01,1110.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-02,1115.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-03,1112.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-04,1103.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-05,1120.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-06,1077.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-07,1095.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-08,1134.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-09,1136.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-10,1137.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-11,1178,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2002-12,1170.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-01,1145.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-02,1152.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-03,1167.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-04,1208.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-05,1171.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-06,1185,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-07,1190.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-08,1196.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-09,1209.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-10,1232,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-11,1252.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2003-12,1251.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-01,1248.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-02,1250.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-03,1227.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-04,1254.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-05,1272.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-06,1300.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-07,1294.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-08,1290.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-09,1308.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-10,1288.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-11,1280.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2004-12,1294.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-01,1327.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-02,1309.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-03,1322.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-04,1270.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-05,1320.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-06,1343.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-07,1310,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-08,1336,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-09,1344.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-10,1333.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-11,1329.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2005-12,1321.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-01,1347.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-02,1344.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-03,1345.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-04,1370.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-05,1362.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-06,1378.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-07,1385.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-08,1405.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-09,1419.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-10,1425.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-11,1407.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2006-12,1412.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-01,1420.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-02,1442.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-03,1465.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-04,1456.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-05,1416.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-06,1503.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-07,1510.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-08,1498.4,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-09,1498.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-10,1525.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-11,1533.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2007-12,1520,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-01,1512.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-02,1526.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-03,1503.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-04,1541.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-05,1511.6,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-06,1466,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-07,1521.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-08,1521.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-09,1512.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-10,1503.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-11,1525.8,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2008-12,1593.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-01,1587.7,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-02,1563.9,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-03,1661.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-04,1682,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-05,1690.3,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-06,1631.2,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-07,1600.1,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-08,1614.5,AUD,6,,
PT:RT(1.0.0),M1,43,20,AUS,M,2009-09,1598.3,AUD,6,,
